2.800000000000000266e+00 3.313522240190934776e-01 9.578319383608897841e-02 2.492935393488472373e-01 2.125718470383202718e-01 2.087005093528563338e-01 2.086949484440019653e-01 2.100918343640665875e-01 2.069900410800256663e-01 2.078841970573756526e-01
2.900000000000000355e+00 2.052140376524870524e-01 2.242552932538969257e-01 1.666033131166981818e-01 1.811369312445589852e-01 1.969403454205351234e-01 1.923141467038429753e-01 2.055615430298866897e-01 1.976443309826747541e-01 2.031840953029867836e-01
3.000000000000000000e+00 2.157637113446943256e-01 1.656839173046210922e-01 1.724415177801416621e-01 2.045284018256693648e-01 2.123880870190466841e-01 2.042535002454126669e-01 1.972742831281886766e-01 1.967690907850860316e-01 1.967220636868343697e-01
3.100000000000000089e+00 4.669080639745240013e-01 1.841309199147317388e-01 1.764583162949133754e-01 2.032486602063292291e-01 1.716416113383290865e-01 1.812425112822764750e-01 1.902741678717920770e-01 1.839449889531952764e-01 1.854554749970373229e-01
3.200000000000000178e+00 3.086126450280912703e-01 1.079148971165754672e-01 2.131032479476715757e-01 2.039066973557875639e-01 1.630419573597842731e-01 1.658589944310694952e-01 1.743126767127497478e-01 1.734687670916233160e-01 1.717702609222376831e-01
3.300000000000000266e+00 1.847027948496832161e-02 2.329858717434268311e-01 1.333105693915737910e-01 1.705125598565116474e-01 1.598762763591190794e-01 1.592958070910338586e-01 1.580259896597341063e-01 1.546979610917689485e-01 1.553288354563420459e-01
3.400000000000000355e+00 2.240876545559558064e-01 7.752559222338865907e-02 1.340286140370869905e-01 1.550190206849855479e-01 1.520797369649402875e-01 1.350248333911615028e-01 1.325731636228371924e-01 1.339841790234040653e-01 1.354036690162148115e-01
3.500000000000000000e+00 1.817184699395927860e-01 8.354559728577565236e-02 1.309524280517696260e-01 9.802926617001156417e-02 1.068316180427214684e-01 1.154522584787659734e-01 1.214005458700827683e-01 1.144708479258190748e-01 1.151287575268240965e-01
3.600000000000000089e+00 6.227644474053233015e-02 4.899269412629695536e-02 8.896572079853336257e-02 8.093175299496066510e-02 7.748794482930285166e-02 9.225242704815295181e-02 8.658057913419386908e-02 8.661823336382720728e-02 8.778669518043558107e-02
3.700000000000000178e+00 3.300952104044981850e-01 1.964788675596831208e-02 9.522747186990615509e-02 9.255660206763398345e-02 5.270318091042045655e-02 6.138186355805960726e-02 6.141729109777999823e-02 5.979391133194005697e-02 6.222674237914306572e-02
3.800000000000000266e+00 2.126152905392046932e-01 7.162389236600216758e-02 6.891594466199831015e-02 -6.908272234757401042e-03 4.804171258045446258e-02 3.781778716616784886e-02 3.082958640553172883e-02 3.064458066882043419e-02 3.062529726688002080e-02
3.900000000000000355e+00 -1.907638601341827417e-02 -2.067808179490407752e-02 3.433482437606206333e-02 8.365121198942266842e-04 -1.092386595337147166e-02 -2.340733477690954724e-03 -1.859262435792843416e-03 -2.911449565447760211e-03 -2.840187531538327335e-03
4.000000000000000000e+00 -2.630633443560781992e-01 -6.753305866933308199e-02 -3.266910461604120852e-03 -2.206478207039044848e-02 -4.164227729952089258e-02 -4.097641389295652442e-02 -4.249591283302885797e-02 -3.852316742054170962e-02 -3.711022998106871390e-02
4.100000000000000533e+00 -1.768823949625098479e-01 -5.937666424546233362e-02 -5.447337457128052091e-02 -4.862334127075020745e-02 -5.690898857079181722e-02 -7.500500823188192834e-02 -7.858268878349509989e-02 -7.478736922182321889e-02 -7.660030158758471264e-02
4.200000000000000178e+00 -1.425237464790526098e-01 -9.059230773048115859e-02 -1.233762864170189905e-01 -1.083673812406489995e-01 -1.182564763089697796e-01 -1.129628814628022421e-01 -1.143679298796672489e-01 -1.145845162284543084e-01 -1.152994710312838650e-01
4.299999999999999822e+00 -9.034978161414809750e-02 -1.609818626493235982e-01 -1.333301475498540611e-01 -1.795039021775252652e-01 -1.545277869186315323e-01 -1.625233188311677457e-01 -1.595911424725894867e-01 -1.560208544256285190e-01 -1.579801475057839855e-01
4.400000000000000355e+00 -1.695804055757478279e-01 -2.069633920259485171e-01 -1.799706190809281514e-01 -2.078846238453038453e-01 -1.784951926344642836e-01 -2.043115453536002435e-01 -1.961183117272157217e-01 -1.998606014891181060e-01 -1.996720393966059937e-01
4.500000000000000000e+00 -1.757694613982431764e-01 -2.868237319724615819e-01 -2.715766633508913674e-01 -2.410351713304932642e-01 -2.433136686133800242e-01 -2.478704174624035139e-01 -2.455339675862847904e-01 -2.454868116057603578e-01 -2.442133559456662883e-01
4.600000000000000533e+00 -2.238831619318362720e-01 -2.794174342368080932e-01 -2.918455699467537579e-01 -2.846478822015647836e-01 -2.920686524685341956e-01 -3.007540213224171310e-01 -2.890269501654381124e-01 -2.895679398845945607e-01 -2.907155057632354600e-01
4.700000000000000178e+00 -3.884047589246583110e-01 -3.472233077395279754e-01 -2.813629694763581379e-01 -3.208741512898489745e-01 -3.345187627094806104e-01 -3.437119889924691307e-01 -3.377494276578597021e-01 -3.324490384537581722e-01 -3.354769497065156481e-01
4.800000000000000711e+00 -2.968485811726488399e-01 -4.053705530619906017e-01 -3.816381746498251903e-01 -4.096943909439563769e-01 -3.825887780091766777e-01 -3.778664116447884025e-01 -3.825214564094215897e-01 -3.791411758905463003e-01 -3.823467404351751919e-01
4.900000000000000355e+00 -2.942470084019864762e-01 -4.678466474458671809e-01 -3.810689525694548885e-01 -4.491549266599892953e-01 -4.310033056889888692e-01 -4.309772014634027926e-01 -4.257558980067081555e-01 -4.306685408997974474e-01 -4.285698711486031209e-01
5.000000000000000000e+00 -5.736452317288260883e-01 -5.021450105988124468e-01 -4.730444174400386115e-01 -4.841806526430926794e-01 -4.884714548477973595e-01 -4.818076885610974025e-01 -4.749090562562088835e-01 -4.759740588111400217e-01 -4.767328626753314924e-01
5.100000000000000533e+00 -5.496396840747357349e-01 -5.591636045070996763e-01 -5.309118249605406792e-01 -5.347326021835626664e-01 -5.071314372855985075e-01 -5.162990742536064381e-01 -5.227006672439673540e-01 -5.219526102858593752e-01 -5.227425512666121765e-01
5.200000000000000178e+00 -3.618436659756526508e-01 -4.998201938429727154e-01 -5.758502576055666289e-01 -5.422781790705294425e-01 -5.708117786973584407e-01 -5.668823914464697911e-01 -5.670935139685979731e-01 -5.686816076513597773e-01 -5.692372485332551912e-01
5.300000000000000711e+00 -6.025624004378280496e-01 -6.199502828991989567e-01 -6.143957971453802847e-01 -5.953818181952890143e-01 -6.161930901099051949e-01 -6.284051981991913838e-01 -6.133275016636828836e-01 -6.130679233969030806e-01 -6.121830274813918615e-01
5.400000000000000355e+00 -6.049894909030752999e-01 -6.864108611167668572e-01 -7.044799362299271062e-01 -6.625750428559912253e-01 -6.570074850623458529e-01 -6.590758549452926385e-01 -6.586066682344414724e-01 -6.573305145476665556e-01 -6.575543878082060756e-01
5.500000000000000000e+00 -7.366276878778494908e-01 -6.895023447847574705e-01 -7.255575859178123865e-01 -7.117327889356090953e-01 -6.808648755040747069e-01 -7.006208806718970949e-01 -6.949939886767679820e-01 -7.029779203181886205e-01 -7.011777866127631986e-01
5.600000000000000533e+00 -8.131764753776588028e-01 -7.673416158798769260e-01 -7.621896608561714581e-01 -7.252237227518435470e-01 -7.501852389647453156e-01 -7.339781881536651120e-01 -7.434606061026544088e-01 -7.409715683439483946e-01 -7.425026442738449362e-01
5.700000000000000178e+00 -8.117582272088419426e-01 -7.615832346973024913e-01 -7.802737837082956984e-01 -7.593049098913078332e-01 -7.671155549073126467e-01 -7.740648357141949321e-01 -7.788364230042800207e-01 -7.819188311475473441e-01 -7.799980239770206714e-01
5.800000000000000711e+00 -8.507289159855747629e-01 -7.932270132982631727e-01 -7.764971753957159439e-01 -8.227802081150472624e-01 -8.323405198768683011e-01 -8.226125686203684673e-01 -8.153338009964330446e-01 -8.176656980697278865e-01 -8.187825236778535354e-01
5.900000000000000355e+00 -1.065774695215818912e+00 -8.940033596927184911e-01 -8.664243144765373383e-01 -8.473621696919263480e-01 -8.674793762454711121e-01 -8.625963871177417808e-01 -8.546022492731700781e-01 -8.538175521251225586e-01 -8.537291474732775498e-01
6.000000000000000000e+00 -8.059622745693325596e-01 -9.250220786090087577e-01 -8.163833940459217509e-01 -8.805984892445630763e-01 -8.784547099501019973e-01 -8.870533485110991823e-01 -8.920829635874782948e-01 -8.870865664723429633e-01 -8.849953826732460671e-01
6.100000000000000533e+00 -1.117497166837305045e+00 -9.365632535092855981e-01 -8.994075577012679013e-01 -9.095443483131614437e-01 -9.315567869586194316e-01 -9.198173183110363027e-01 -9.127202466224594302e-01 -9.165063355755230790e-01 -9.137310023122641178e-01
6.200000000000000178e+00 -8.440060969986737938e-01 -9.922212274368021889e-01 -8.799769967369946988e-01 -9.557619882783348064e-01 -9.479742216439652758e-01 -9.425376685185599124e-01 -9.390834131556798914e-01 -9.422523861649130250e-01 -9.403181799992126333e-01
6.300000000000000711e+00 -9.569019499057700440e-01 -9.630884772931602722e-01 -1.035213210795834726e+00 -9.121561032848665151e-01 -9.560706639789486871e-01 -9.632278646486387430e-01 -9.611091417363597511e-01 -9.666645538173805896e-01 -9.646700586368069930e-01
6.400000000000000355e+00 -1.041590577758191527e+00 -1.035645856978863799e+00 -1.009866089264260802e+00 -9.762506390173419923e-01 -9.809108483914803500e-01 -9.818332548319834707e-01 -9.874605491013501712e-01 -9.914706127713055483e-01 -9.871352218116560273e-01
6.500000000000000000e+00 -9.264897915424249453e-01 -1.052420206736131902e+00 -9.513927898791841864e-01 -9.855852658727507487e-01 -1.005564466015529623e+00 -1.006795134805524849e+00 -1.004781422951757097e+00 -1.005166504995248733e+00 -1.004940116872493627e+00
6.600000000000000533e+00 -1.065955204263704603e+00 -1.063478478498629087e+00 -1.008479750889688331e+00 -1.012935168051759094e+00 -1.006379196146586219e+00 -1.019118142750332634e+00 -1.023923657733260884e+00 -1.022389399906566299e+00 -1.020286633996455139e+00
6.700000000000000178e+00 -1.075570480680611007e+00 -9.956815508028525885e-01 -1.010151570745072780e+00 -1.027859577645901856e+00 -1.028208443509550429e+00 -1.032499357225146408e+00 -1.032427945973876993e+00 -1.033319601347689520e+00 -1.032650786961361700e+00
6.800000000000000711e+00 -9.969016235415377736e-01 -9.583380159265938447e-01 -1.058051537704112866e+00 -9.934431954095606088e-01 -1.027098791707128145e+00 -1.036322906570821267e+00 -1.043622361558060208e+00 -1.039195901005005362e+00 -1.039096368359716971e+00
6.900000000000000355e+00 -1.086653512572586688e+00 -1.063414115076053212e+00 -1.024676089950788294e+00 -1.062592044042863337e+00 -1.012787181221000532e+00 -1.040528892107786874e+00 -1.046317866119659268e+00 -1.048203112317717345e+00 -1.048235422328549049e+00
7.000000000000000000e+00 -1.130306470666373908e+00 -1.066389641850365999e+00 -1.031155678598579373e+00 -1.059975625764551399e+00 -1.054969427363025014e+00 -1.048615391108391970e+00 -1.053252250342363361e+00 -1.049308362878969225e+00 -1.051867665532987495e+00
7.100000000000000533e+00 -1.152779223114353657e+00 -9.992489895573022363e-01 -1.064659603609062533e+00 -1.079290321592170754e+00 -1.048315583099871162e+00 -1.059066346738391395e+00 -1.050257319905549602e+00 -1.049808907211805753e+00 -1.054132069317189613e+00
7.200000000000000178e+00 -9.959109966037581474e-01 -9.716133661275635491e-01 -1.031205604751077587e+00 -1.069871448809201153e+00 -1.051847692012210178e+00 -1.047053571093404800e+00 -1.052934873509735691e+00 -1.051338823393258570e+00 -1.047087141165316870e+00
7.300000000000000711e+00 -1.104444215661719797e+00 -1.061219700523833742e+00 -1.064051137493915222e+00 -1.049561790199166289e+00 -1.053564288168785223e+00 -1.043282908407969112e+00 -1.041604659676773625e+00 -1.045925039179910199e+00 -1.043788037414060010e+00
7.400000000000000355e+00 -1.092768249527386715e+00 -9.991509264499974785e-01 -1.028575064335262912e+00 -1.035202598475855496e+00 -1.043193509324179757e+00 -1.038521070812669089e+00 -1.043504699221795340e+00 -1.037627596607463953e+00 -1.036881567231125567e+00
7.500000000000000000e+00 -1.030894749437370805e+00 -9.745365405117408786e-01 -1.073288626820776415e+00 -1.020831867350062261e+00 -1.011122953112324918e+00 -1.023269625164737073e+00 -1.029084393298413946e+00 -1.030962678114829112e+00 -1.032343741736130305e+00
7.600000000000000533e+00 -9.050195398956480952e-01 -1.075810116150179407e+00 -1.015674306273015803e+00 -1.017737960027716992e+00 -9.941428806557792708e-01 -1.019567560695936903e+00 -1.022495467228694555e+00 -1.018255736519121823e+00 -1.017874477783778930e+00
7.700000000000000178e+00 -8.582115680865877172e-01 -9.015780578282225344e-01 -9.896643819815988952e-01 -9.973777871840248110e-01 -9.802018052174947815e-01 -1.005691350439140264e+00 -1.008642228673986008e+00 -1.003905048622069529e+00 -1.005816319527791380e+00
7.800000000000000711e+00 -1.099688026200274393e+00 -1.005548050805435079e+00 -9.476150704508303768e-01 -9.811310600018181560e-01 -9.787484301489344229e-01 -9.931126659351320329e-01 -9.980702426182757048e-01 -9.904519883328976038e-01 -9.898093805484036167e-01
7.900000000000000355e+00 -8.348752186828318766e-01 -9.992874590258662426e-01 -9.822120407335248604e-01 -9.910126017620299876e-01 -9.671588400227393301e-01 -9.734285234888467864e-01 -9.773923777845568983e-01 -9.749130017658239611e-01 -9.737487141866719709e-01
8.000000000000000000e+00 -8.432063968371191764e-01 -9.243878316212678081e-01 -1.032420013667912473e+00 -9.562692546752549205e-01 -9.705212344289669835e-01 -9.533375683276510415e-01 -9.582594724733030089e-01 -9.568330460938245796e-01 -9.574510884027873647e-01
8.099999999999999645e+00 -7.631444910263611714e-01 -1.012271124655132137e+00 -9.300442177453952519e-01 -9.400543760884049194e-01 -9.534485058345278929e-01 -9.408996579765523949e-01 -9.462047173643973741e-01 -9.382278941135562267e-01 -9.430993807176477617e-01
8.200000000000001066e+00 -8.423110967314149100e-01 -8.579391150794630772e-01 -9.449072003221680172e-01 -9.373032932222450375e-01 -9.181917796178582503e-01 -9.344651117607644109e-01 -9.227513702161014297e-01 -9.237699935741151558e-01 -9.216422283400018678e-01
8.300000000000000711e+00 -5.739506124337450110e-01 -9.052510154760501360e-01 -9.079806814467058507e-01 -8.868729026116050074e-01 -9.040369671757362280e-01 -9.028340500583069694e-01 -9.049624299114515935e-01 -9.052550990228539485e-01 -9.045047014952036779e-01
8.400000000000000355e+00 -8.251473171721023236e-01 -9.070488985761178125e-01 -8.678697502002332698e-01 -9.214419427372799731e-01 -8.958856606594780558e-01 -8.983471723135354470e-01 -8.843553427905797015e-01 -8.901602435602575802e-01 -8.873757028267624802e-01
8.500000000000000000e+00 -7.270761055961988406e-01 -8.231285594762742797e-01 -8.668400603271012583e-01 -8.389787145485173570e-01 -8.894991180731708358e-01 -8.726134713461159986e-01 -8.687488322757472847e-01 -8.681290235389722554e-01 -8.697731259347857291e-01
8.599999999999999645e+00 -7.012808843482851717e-01 -7.901181083973218833e-01 -8.993726701185299488e-01 -8.556950908494973529e-01 -8.490635552408741793e-01 -8.547509691087155081e-01 -8.517352954869347181e-01 -8.520899963243675490e-01 -8.507599336556710412e-01
8.700000000000001066e+00 -8.253866978736696947e-01 -9.311113626853526615e-01 -8.353250502956146573e-01 -8.496889493190090681e-01 -8.167637259334775690e-01 -8.339410592437089820e-01 -8.346919581067924199e-01 -8.377801499496838611e-01 -8.361580319466170863e-01
8.800000000000000711e+00 -8.453613831638211451e-01 -8.220840217582449094e-01 -8.587833898214448647e-01 -8.338983509938493466e-01 -8.255334827216083138e-01 -8.231528252045662297e-01 -8.202856294669930159e-01 -8.171358265544884647e-01 -8.195805782761388381e-01
8.900000000000000355e+00 -6.226635259984183435e-01 -7.487135787271389509e-01 -8.367627180319187064e-01 -8.217903866633782251e-01 -7.962036994690352421e-01 -8.057443757128561757e-01 -8.035070677889574187e-01 -8.057512644253438383e-01 -8.041036137388516414e-01
9.000000000000000000e+00 -9.167705610964788088e-01 -8.985354022896678838e-01 -7.732840051391951519e-01 -7.537228799124497947e-01 -7.972531651982233125e-01 -7.852128153545341327e-01 -7.912590359050094557e-01 -7.942292116799773982e-01 -7.932032773474416709e-01
9.099999999999999645e+00 -8.839171972324086912e-01 -7.431645073039941929e-01 -8.253095870795306155e-01 -7.817241768635670995e-01 -7.731465973778985923e-01 -7.835893131623123953e-01 -7.833732995231341700e-01 -7.812748627986986216e-01 -7.811140159639907710e-01
9.200000000000001066e+00 -7.911057751198655730e-01 -7.301007523510186781e-01 -7.409205770446055661e-01 -7.716687379455159368e-01 -7.641078222696204847e-01 -7.798077868648728428e-01 -7.690907372984221446e-01 -7.724940606154777623e-01 -7.725083728481375589e-01
9.300000000000000711e+00 -7.349210947015090145e-01 -8.913527725609895480e-01 -7.857012436460578675e-01 -7.840649099769569919e-01 -7.737837759420522765e-01 -7.677739713904135899e-01 -7.686090256061283155e-01 -7.666150548463477321e-01 -7.677543855228324832e-01
9.400000000000000355e+00 -6.699604732037480748e-01 -7.308797474854767939e-01 -7.523793153418449897e-01 -7.511723848293231365e-01 -7.600215002969610278e-01 -7.701613356160802448e-01 -7.578510064084753584e-01 -7.590896031162339685e-01 -7.613704665172980057e-01
9.500000000000000000e+00 -8.791119467919408237e-01 -7.179705497629949029e-01 -7.424800266727298315e-01 -7.519375803555774507e-01 -7.630072844249528030e-01 -7.493843868567631183e-01 -7.593172167749260293e-01 -7.597867351520802837e-01 -7.571859592702316899e-01
9.600000000000001421e+00 -6.573938583341228936e-01 -6.765101401872717357e-01 -7.464278993542972085e-01 -7.830860144330932249e-01 -7.415068180103460138e-01 -7.594465918070441024e-01 -7.623038999769469193e-01 -7.567941203040051690e-01 -7.577802820253100036e-01
9.700000000000001066e+00 -7.763684903912320134e-01 -7.394641915429180923e-01 -7.809614844118201171e-01 -7.655065896316635143e-01 -7.603330847303788609e-01 -7.701368079966051106e-01 -7.579872046870415048e-01 -7.621235885282724443e-01 -7.590436611792343857e-01
9.800000000000000711e+00 -7.704515955596061838e-01 -7.609920361758124585e-01 -7.689775523046818995e-01 -7.689211514969546135e-01 -7.654414610505644312e-01 -7.611458102071610998e-01 -7.626420844956410816e-01 -7.639704673273037816e-01 -7.649645728060101568e-01
9.900000000000000355e+00 -7.078814881033971274e-01 -7.358299238061432046e-01 -8.103945637116178879e-01 -7.714616464345884772e-01 -7.612252473185598944e-01 -7.651335646209861396e-01 -7.689226606755176219e-01 -7.707907771694405552e-01 -7.718470352129163103e-01
1.000000000000000000e+01 -6.304850561603092540e-01 -7.921623563341725349e-01 -7.768541158991664197e-01 -7.684939686313804197e-01 -7.659034212366895300e-01 -7.791240106298669144e-01 -7.862671059021312248e-01 -7.805901930729421956e-01 -7.821452616475836894e-01
